demand_electricity,pv,battery,import,export_pv
-6.196406797935197,0.0,0.0,6.196406797935197,0.0
-5.229406797938282,0.0,0.0,5.229406797938282,0.0
-4.927467955938482,0.0,0.0,4.927467955938482,0.0
-3.0599999999903957,0.0,0.0,3.0599999999903957,0.0
-2.3189999999958673,0.0,0.0,2.3189999999958673,0.0
-2.4549999999944703,0.0,0.0,2.4549999999944703,0.0
-2.6000000000058208,0.0,0.0,2.6000000000058208,0.0
-3.065999999998894,0.0,0.0,3.065999999998894,0.0
-3.070000000006985,0.509158755,0.0,2.560841245006985,0.0
-5.031999999999243,3.0689866674999995,0.0,1.9630133324992438,0.0
-7.596999999994296,2.4205699474999998,0.0,5.176430052494296,0.0
-7.2849999999962165,1.8974017899999998,0.0,5.3875982099962165,0.0
-8.609000000004016,12.1009047675,-3.491904767495983,-0.0,0.0
-12.764000000010128,9.938260392499998,2.8257396075101293,-0.0,0.0
-8.252999999996973,2.430192415,0.0027032541616170747,5.820104330835355,0.0
-8.01699999999255,0.31239353,0.0,7.70460646999255,0.0
-7.184000000001106,0.0,0.0,7.184000000001106,0.0
-8.495000000009895,0.0,0.0,8.495000000009895,0.0
-8.856999999989057,0.0,0.0,8.856999999989057,0.0
-11.867999999994936,0.0,0.0,11.867999999994936,0.0
-11.125000000014552,0.0,0.0,11.125000000014552,0.0
-10.267999999996391,0.0,0.0,10.267999999996391,0.0
-8.189999999995052,0.0,0.0,8.189999999995052,0.0
-4.917999999997846,0.0,0.0,4.917999999997846,0.0
-4.729000000013912,0.0,0.0,4.729000000013912,0.0
-3.587999999988824,0.0,0.0,3.587999999988824,0.0
-2.495999999991909,0.0,0.0,2.495999999991909,0.0
-2.5489999999990687,0.0,0.0,2.5489999999990687,0.0
-1.8250000000043656,0.0,0.0,1.8250000000043656,0.0
-2.6310000000157743,0.0,0.0,2.6310000000157743,0.0
-1.9749999999912689,0.0,0.0,1.9749999999912689,0.0
-2.974999999991269,0.0,0.0,2.974999999991269,0.0
-4.445000000006985,0.5862998675,0.0,3.8587001325069847,0.0
-4.911000000007334,3.7398033099999997,0.0,1.1711966900073345,0.0
-7.214999999989232,4.0472249775,0.0,3.1677750224892316,0.0
-6.148000000001048,5.164180397499999,0.0,0.9838196025010486,0.0
-7.444999999999709,9.08894545,-1.6439454500002921,-0.0,0.0
-17.11699999999837,3.4332403549999992,1.3315958145002367,12.352163830498133,0.0
-11.384000000005472,1.3920365424999999,0.0,9.991963457505472,0.0
-7.211999999999534,0.324140445,0.0,6.887859554999534,0.0
-6.040999999990163,0.0,0.0,6.040999999990163,0.0
-8.009000000012747,0.0,0.0,8.009000000012747,0.0
-8.579999999987194,0.0,0.0,8.579999999987194,0.0
-9.288000000000466,0.0,0.0,9.288000000000466,0.0
-11.240000000005239,0.0,0.0,11.240000000005239,0.0
-8.818999999995867,0.0,0.0,8.818999999995867,0.0
-6.024000000012165,0.0,0.0,6.024000000012165,0.0
-6.770999999993364,0.0,0.0,6.770999999993364,0.0
-4.80899999999383,0.0,0.0,4.80899999999383,0.0
-3.6230000000068685,0.0,0.0,3.6230000000068685,0.0
-2.688000000009197,0.0,0.0,2.688000000009197,0.0
-2.252999999996973,0.0,0.0,2.252999999996973,0.0
-2.18399999999383,0.0,0.0,2.18399999999383,0.0
-2.8509999999951106,0.0,0.0,2.8509999999951106,0.0
-2.5430000000051223,0.0,0.0,2.5430000000051223,0.0
-2.7730000000010477,0.0,0.0,2.7730000000010477,0.0
-3.301500000001397,0.35570137,0.0,2.9457986300013967,0.0
-4.519499999994878,3.7073591075000003,0.0,0.8121408924948772,0.0
-5.9540000000051805,4.243812977499999,0.0,1.7101870225051814,0.0
-6.69999999999709,2.55467704,0.0,4.14532295999709,0.0
-9.455999999998312,13.8117850225,-4.355785022501689,-0.0,0.0
-14.277999999998428,11.652199925,2.6258000749984283,-0.0,0.0
-9.527000000009139,3.2959095099999995,0.9023857932279402,5.328704696781199,0.0
-11.245999999984633,0.2697799275,0.0,10.976220072484633,0.0
-6.763500000015483,0.0,0.0,6.763500000015483,0.0
-6.348999999987427,0.0,0.0,6.348999999987427,0.0
-9.13749999999709,0.0,0.0,9.13749999999709,0.0
-10.337000000014086,0.0,0.0,10.337000000014086,0.0
-10.972000000001572,0.0,0.0,10.972000000001572,0.0
-9.761999999987893,0.0,0.0,9.761999999987893,0.0
-6.554000000011001,0.0,0.0,6.554000000011001,0.0
-5.991000000001804,0.0,0.0,5.991000000001804,0.0
-4.519999999989523,0.0,0.0,4.519999999989523,0.0
-3.250000000007276,0.0,0.0,3.250000000007276,0.0
-2.6749999999956344,0.0,0.0,2.6749999999956344,0.0
-2.794999999990978,0.0,0.0,2.794999999990978,0.0
-2.1860000000160653,0.0,0.0,2.1860000000160653,0.0
-2.473999999994703,0.0,0.0,2.473999999994703,0.0
-2.379000000000815,0.0,0.0,2.379000000000815,0.0
-2.8330000000059954,0.0,0.0,2.8330000000059954,0.0
-4.069999999992433,0.3258227225,0.0,3.744177277492433,0.0
-5.399999999994179,3.7011204474999997,0.0,1.6988795524941795,0.0
-7.027000000016415,8.9616267975,-1.934626797483585,-0.0,0.0
-5.623999999996158,3.22734188,1.5670477059617045,0.8296104140344537,0.0
-13.154999999984284,15.5449607775,-2.389960777515716,-0.0,0.0
-11.427000000003318,12.025712535,-0.598712534996682,-0.0,0.0
-8.535000000003492,2.59621212,2.4208253831350435,3.5179624968684484,0.0
-8.550000000010186,0.6175927025,0.0,7.932407297510187,0.0
-5.798999999984517,0.0,0.0,5.798999999984517,0.0
-7.939000000005763,0.0,0.0,7.939000000005763,0.0
-7.943999999995867,0.0,0.0,7.943999999995867,0.0
-10.506000000001222,0.0,0.0,10.506000000001222,0.0
-9.963999999999942,0.0,0.0,9.963999999999942,0.0
-8.273000000008324,0.0,0.0,8.273000000008324,0.0
-7.4870000000082655,0.0,0.0,7.4870000000082655,0.0
-6.0,0.0,0.0,6.0,0.0
-4.766999999992549,0.0,0.0,4.766999999992549,0.0
-2.981999999989057,0.0,0.0,2.981999999989057,0.0
-2.4900000000125146,0.0,0.0,2.4900000000125146,0.0
-2.2779999999911524,0.0,0.0,2.2779999999911524,0.0
-2.069000000003143,0.0,0.0,2.069000000003143,0.0
-2.2599999999947613,0.0,0.0,2.2599999999947613,0.0
-2.2930000000051223,0.0,0.0,2.2930000000051223,0.0
-3.4180000000051223,0.0,0.0,3.4180000000051223,0.0
-4.944999999999709,1.3967202550000002,0.0,3.548279744999709,0.0
-4.341000000000349,3.0688170925000002,0.0,1.272182907500349,0.0
-6.447999999989406,1.7828659050000002,0.0,4.665134094989406,0.0
-7.27100000000064,1.5363739375,0.0,5.73462606250064,0.0
-8.099000000009255,13.817029097499999,-5.718029097490744,-0.0,0.0
-11.01699999999255,11.820049509999999,-0.8030495100074495,-0.0,0.0
-8.085000000006403,3.5700496399999997,4.514950360006403,-0.0,0.0
-7.689999999995052,0.8547452525,0.7671233120671341,6.068131435427918,0.0
-6.390000000006694,0.0,0.0,6.390000000006694,0.0
-6.899999999994179,0.0,0.0,6.899999999994179,0.0
-8.663999999997031,0.0,0.0,8.663999999997031,0.0
-10.481000000007043,0.0,0.0,10.481000000007043,0.0
-9.211000000002969,0.0,0.0,9.211000000002969,0.0
-8.790999999990163,0.0,0.0,8.790999999990163,0.0
-7.0459999999948195,0.0,0.0,7.0459999999948195,0.0
-5.326000000015483,0.0,0.0,5.326000000015483,0.0
-4.7519999999931315,0.0,0.0,4.7519999999931315,0.0
-3.2779999999984284,0.0,0.0,3.2779999999984284,0.0
-3.97800000001007,0.0,0.0,3.9780000000100695,0.0
-2.4539999999906286,0.0,0.0,2.4539999999906286,0.0
-2.2040000000051805,0.0,0.0,2.2040000000051805,0.0
-2.2379999999975553,0.0,0.0,2.2379999999975553,0.0
-2.1719999999986612,0.0,0.0,2.1719999999986612,0.0
-4.878000000004249,0.0,0.0,4.878000000004249,0.0
-4.107999999992899,0.34146879999999996,0.0,3.7665311999928988,0.0
-4.387000000009721,3.6646692599999997,0.0,0.7223307400097211,0.0
-6.219999999993888,1.6104095325,0.0,4.609590467493888,0.0
-8.159999999996217,2.1168582325,0.0,6.043141767496216,0.0
-12.982000000010885,13.36083227,-0.37883226998911507,-0.0,0.0
-15.67199999998411,11.4698522725,0.3068541386911832,3.895293588792925,0.0
-10.160000000003492,3.3323653724999995,0.0,6.8276346275034925,0.0
-9.104000000006636,0.3624468,0.0,8.741553200006635,0.0
-5.899999999994179,0.0,0.0,5.899999999994179,0.0
-5.513000000013562,0.0,0.0,5.513000000013562,0.0
-7.356499999994412,0.0,0.0,7.356499999994411,0.0
-12.4745000000039,0.0,0.0,12.4745000000039,0.0
-8.46600000000035,0.0,0.0,8.46600000000035,0.0
-8.00899999999092,0.0,0.0,8.00899999999092,0.0
-5.725999999995111,0.0,0.0,5.725999999995111,0.0
-6.0864999999976135,0.0,0.0,6.0864999999976135,0.0
-5.103500000011991,0.0,0.0,5.103500000011991,0.0
-4.044999999998254,0.0,0.0,4.044999999998254,0.0
-2.5020000000004075,0.0,0.0,2.5020000000004075,0.0
-2.0169999999998254,0.0,0.0,2.0169999999998254,0.0
-2.275999999990745,0.0,0.0,2.275999999990745,0.0
-2.004000000000815,0.0,0.0,2.004000000000815,0.0
-2.50800000000163,0.0,0.0,2.50800000000163,0.0
-3.4550000000017462,0.0,0.0,3.4550000000017462,0.0
-3.9360000000015134,0.35662311,0.0,3.5793768900015133,0.0
-5.467000000004191,3.719442835,0.0,1.747557165004191,0.0
-6.504999999990105,1.7678934949999998,0.0,4.737106504990105,0.0
-6.179000000003725,2.68241453,0.0,3.4965854700037253,0.0
-6.428999999996449,13.776195309999999,-7.347195310003549,-0.0,0.0
-8.097000000008848,10.882617830000001,-2.7856178299911525,-0.0,0.0
-9.430999999996857,3.6074497250000004,5.823550274996856,-0.0,0.0
-6.765000000006694,0.309038155,2.3840283683988526,4.071933476607842,0.0
-5.32999999999447,0.0,0.0,5.32999999999447,0.0
-9.34100000000035,0.0,0.0,9.34100000000035,0.0
-9.46200000000681,0.0,0.0,9.46200000000681,0.0
-11.77999999999156,0.0,0.0,11.77999999999156,0.0
-11.239999999990687,0.0,0.0,11.239999999990687,0.0
-7.152000000016415,0.0,0.0,7.152000000016415,0.0
-6.819999999992433,0.0,0.0,6.819999999992433,0.0
-6.907000000006519,0.0,0.0,6.907000000006519,0.0
-5.256999999997788,0.0,0.0,5.256999999997788,0.0
-2.8980000000010477,0.0,0.0,2.8980000000010477,0.0
-2.859999999993306,0.0,0.0,2.859999999993306,0.0
-2.1960000000035507,0.0,0.0,2.1960000000035507,0.0
-2.3430000000007567,0.0,0.0,2.3430000000007567,0.0
-2.3139999999984866,0.0,0.0,2.3139999999984866,0.0
-1.9219999999986612,0.0,0.0,1.9219999999986614,0.0
-3.3249999999970896,0.0,0.0,3.3249999999970896,0.0
-4.269999999996799,1.163597385,0.0,3.1064026149967985,0.0
-5.950500000006286,3.3039060124999997,0.0,2.6465939875062867,0.0
-5.710500000001048,4.638632240000001,0.0,1.0718677600010469,0.0
-6.008999999998196,4.71287379,0.0,1.296126209998196,0.0
-8.463000000003376,14.457705377499998,-5.994705377496622,-0.0,0.0
-12.012000000002445,10.9118877075,1.1001122925024447,-0.0,0.0
-11.282999999995809,2.7847859374999997,3.7555990632698197,4.74261499922599,0.0
-6.214000000007218,0.6668459525,0.0,5.547154047507218,0.0
-6.2669999999852735,0.0,0.0,6.2669999999852735,0.0
-8.076000000000931,0.0,0.0,8.076000000000931,0.0
-11.142000000007101,0.0,0.0,11.142000000007101,0.0
-13.039999999993597,0.0,0.0,13.039999999993597,0.0
-9.941000000013446,0.0,0.0,9.941000000013446,0.0
-9.636999999995169,0.0,0.0,9.636999999995169,0.0
